Done Machine
Iteration: 0 | New Error: 0.8957726077308106
Iteration: 0 | New Error: 0.8958265991984714

Iteration: 2 | Best Mean-Squared-Error: 0.5797366529516256

Iteration: 0 | New Error: 0.8954934228630421

Iteration: 2 | Best Mean-Squared-Error: 0.5118185839117692

Iteration: 0 | New Error: 0.8960233087145565

Iteration: 1 | Best Mean-Squared-Error: 0.8960233087145565

Iteration: 0 | New Error: 0.8962595556449795

Iteration: 1 | Best Mean-Squared-Error: 0.8962595556449795

Iteration: 0 | New Error: 0.8954660341299345

Iteration: 1 | Best Mean-Squared-Error: 0.8954660341299345

Iteration: 0 | New Error: 0.8954785213088929

Iteration: 1 | Best Mean-Squared-Error: 0.8954785213088929

Iteration: 0 | New Error: 0.8956947910821077

Iteration: 1 | Best Mean-Squared-Error: 0.8956947910821077

Iteration: 0 | New Error: 0.8955427543242944

Iteration: 1 | Best Mean-Squared-Error: 0.8955427543242944

Iteration: 0 | New Error: 0.8955640936934435

Iteration: 1 | Best Mean-Squared-Error: 0.8955640936934435

Iteration: 0 | New Error: 0.8955451621490289

Iteration: 1 | Best Mean-Squared-Error: 0.8955451621490289

Iteration: 0 | New Error: 0.895431545256928

Iteration: 1 | Best Mean-Squared-Error: 0.895431545256928

Iteration: 0 | New Error: 0.8957900004534463

Iteration: 1 | Best Mean-Squared-Error: 0.8957900004534463

Iteration: 0 | New Error: 0.8955645786628494

Iteration: 1 | Best Mean-Squared-Error: 0.8955645786628494

Iteration: 0 | New Error: 0.89617407193234

Iteration: 1 | Best Mean-Squared-Error: 0.89617407193234

Iteration: 0 | New Error: 0.8955873869084628

Iteration: 1 | Best Mean-Squared-Error: 0.8955873869084628

Iteration: 0 | New Error: 0.8954807727179277

Iteration: 1 | Best Mean-Squared-Error: 0.8954807727179277

Iteration: 0 | New Error: 0.8954245270371012

Iteration: 1 | Best Mean-Squared-Error: 0.8954245270371012

Iteration: 0 | New Error: 0.8955850210617712

Iteration: 1 | Best Mean-Squared-Error: 0.8955850210617712

Iteration: 0 | New Error: 0.8955082612801731

Iteration: 1 | Best Mean-Squared-Error: 0.8955082612801731

Iteration: 0 | New Error: 0.8954653510153956

Iteration: 1 | Best Mean-Squared-Error: 0.8954653510153956

Iteration: 0 | New Error: 0.8955689815426674

Iteration: 1 | Best Mean-Squared-Error: 0.8955689815426674

Iteration: 0 | New Error: 0.8954364926956511

Iteration: 1 | Best Mean-Squared-Error: 0.8954364926956511

Iteration: 0 | New Error: 0.8957837242635787

Iteration: 12 | Best Mean-Squared-Error: 0.7045490304736609

Iteration: 0 | New Error: 0.8954083052023186

Iteration: 11 | Best Mean-Squared-Error: 0.5965897447896379

Iteration: 0 | New Error: 0.8960097401053237

Iteration: 11 | Best Mean-Squared-Error: 0.5272939253440225

Iteration: 0 | New Error: 0.8956230421550698

Iteration: 10 | Best Mean-Squared-Error: 0.4928135934958902

Iteration: 0 | New Error: 0.8958777301654773

Iteration: 10 | Best Mean-Squared-Error: 0.46491369578067676

Iteration: 0 | New Error: 0.8954491101753901

Iteration: 10 | Best Mean-Squared-Error: 0.4519130625331008

Iteration: 0 | New Error: 0.8959122063201755

Iteration: 9 | Best Mean-Squared-Error: 0.4403630491905813

Iteration: 0 | New Error: 0.8954687072460848

Iteration: 9 | Best Mean-Squared-Error: 0.4293062156168075

Iteration: 0 | New Error: 0.8955147767805542

Iteration: 9 | Best Mean-Squared-Error: 0.42431008272872306

Iteration: 0 | New Error: 0.8958316868197472

Iteration: 1 | Best Mean-Squared-Error: 0.8958316868197472

Iteration: 0 | New Error: 0.8956668607496847

Iteration: 5 | Best Mean-Squared-Error: 0.4747937565545783

Iteration: 0 | New Error: 0.8954828368899099

Iteration: 4 | Best Mean-Squared-Error: 0.4642383962756027

Iteration: 0 | New Error: 0.8954704728618217

Iteration: 2 | Best Mean-Squared-Error: 0.5460591434213424

Iteration: 0 | New Error: 0.8955796539922466

Iteration: 2 | Best Mean-Squared-Error: 0.5903018954924069

Iteration: 0 | New Error: 0.8955379631165479

Iteration: 2 | Best Mean-Squared-Error: 0.5510853478346195

Iteration: 0 | New Error: 0.8958788447531193

Iteration: 2 | Best Mean-Squared-Error: 0.5503885233514403

Iteration: 0 | New Error: 0.8956521488515662

Iteration: 2 | Best Mean-Squared-Error: 0.44376991974244523

Iteration: 0 | New Error: 0.8955788375999126

Iteration: 2 | Best Mean-Squared-Error: 0.4495484604339677

Iteration: 0 | New Error: 0.8954364168795051

Iteration: 2 | Best Mean-Squared-Error: 0.4295301995885328

Iteration: 0 | New Error: 0.8957543837183346

Iteration: 2 | Best Mean-Squared-Error: 0.5267439948864815

Iteration: 0 | New Error: 0.8956006820967951

Iteration: 1 | Best Mean-Squared-Error: 0.8956006820967951

Iteration: 0 | New Error: 0.8955663764302678

Iteration: 1 | Best Mean-Squared-Error: 0.8955663764302678

Iteration: 0 | New Error: 0.8955624385444617

Iteration: 1 | Best Mean-Squared-Error: 0.8955624385444617

Iteration: 0 | New Error: 0.8954566515002498

Iteration: 2 | Best Mean-Squared-Error: 0.5022764892288148

Iteration: 0 | New Error: 0.895569816272779

Iteration: 1 | Best Mean-Squared-Error: 0.895569816272779

Iteration: 0 | New Error: 0.8954404876176445

Iteration: 1 | Best Mean-Squared-Error: 0.8954404876176445

Iteration: 0 | New Error: 0.895664312406751

Iteration: 3 | Best Mean-Squared-Error: 0.4978899286692252

Iteration: 0 | New Error: 0.8954323660517042

Iteration: 1 | Best Mean-Squared-Error: 0.8954323660517042

Iteration: 0 | New Error: 0.8955115564177791

Iteration: 1 | Best Mean-Squared-Error: 0.8955115564177791

Iteration: 0 | New Error: 0.8957440453702167

Iteration: 3 | Best Mean-Squared-Error: 0.510637281868021

Iteration: 0 | New Error: 0.8959180782228235

Iteration: 1 | Best Mean-Squared-Error: 0.8959180782228235

Iteration: 0 | New Error: 0.8954047070349069

Iteration: 1 | Best Mean-Squared-Error: 0.8954047070349069

Iteration: 0 | New Error: 0.8955935337825004

Iteration: 1 | Best Mean-Squared-Error: 0.8955935337825004

Iteration: 0 | New Error: 0.8958289214938772

Iteration: 1 | Best Mean-Squared-Error: 0.8958289214938772

Iteration: 0 | New Error: 0.8954623209974467

Iteration: 1 | Best Mean-Squared-Error: 0.8954623209974467

Iteration: 0 | New Error: 0.895728744415889

Iteration: 1 | Best Mean-Squared-Error: 0.895728744415889

Iteration: 0 | New Error: 0.8955856091772352

Iteration: 1 | Best Mean-Squared-Error: 0.8955856091772352

Iteration: 0 | New Error: 0.8954471039393855

Iteration: 1 | Best Mean-Squared-Error: 0.8954471039393855

Iteration: 0 | New Error: 0.8955146167637243

Iteration: 1 | Best Mean-Squared-Error: 0.8955146167637243

Iteration: 0 | New Error: 0.8960067141979458

Iteration: 1 | Best Mean-Squared-Error: 0.8960067141979458

Iteration: 0 | New Error: 0.8954531731004867

Iteration: 1 | Best Mean-Squared-Error: 0.8954531731004867

Iteration: 0 | New Error: 0.8959949924483839

Iteration: 2 | Best Mean-Squared-Error: 0.8345389810219903

Iteration: 0 | New Error: 0.8955839241253434

Iteration: 1 | Best Mean-Squared-Error: 0.8955839241253434

Iteration: 0 | New Error: 0.8954310246186825

Iteration: 1 | Best Mean-Squared-Error: 0.8954310246186825

Iteration: 0 | New Error: 0.8955307082162389

Iteration: 1 | Best Mean-Squared-Error: 0.8955307082162389

Iteration: 0 | New Error: 0.8957243739745508

Iteration: 1 | Best Mean-Squared-Error: 0.8957243739745508

Iteration: 0 | New Error: 0.8955924517410893

Iteration: 1 | Best Mean-Squared-Error: 0.8955924517410893

Iteration: 0 | New Error: 0.8954365337121554

Iteration: 1 | Best Mean-Squared-Error: 0.8954365337121554

Iteration: 0 | New Error: 0.8955050842407769

Iteration: 1 | Best Mean-Squared-Error: 0.8955050842407769

Iteration: 0 | New Error: 0.8955232546835141

Iteration: 1 | Best Mean-Squared-Error: 0.8955232546835141

Iteration: 0 | New Error: 0.8956234601572924

Iteration: 1 | Best Mean-Squared-Error: 0.8956234601572924

Iteration: 0 | New Error: 0.8954806410667558

Iteration: 1 | Best Mean-Squared-Error: 0.8954806410667558

Iteration: 0 | New Error: 0.8956610046183665

Iteration: 1 | Best Mean-Squared-Error: 0.8956610046183665

Iteration: 0 | New Error: 0.8955616194775633

Iteration: 1 | Best Mean-Squared-Error: 0.8955616194775633

Iteration: 0 | New Error: 0.8954932978056264

Iteration: 1 | Best Mean-Squared-Error: 0.8954932978056264

Iteration: 0 | New Error: 0.8955130477164787

Iteration: 1 | Best Mean-Squared-Error: 0.8955130477164787

Iteration: 0 | New Error: 0.8955688470161793

Iteration: 1 | Best Mean-Squared-Error: 0.8955688470161793

Iteration: 0 | New Error: 0.8957037286814308

Iteration: 1 | Best Mean-Squared-Error: 0.8957037286814308

Iteration: 0 | New Error: 0.8959406887553977

Iteration: 1 | Best Mean-Squared-Error: 0.8959406887553977

Iteration: 0 | New Error: 0.8956901627321656

Iteration: 1 | Best Mean-Squared-Error: 0.8956901627321656

Iteration: 0 | New Error: 0.895464476234101

Iteration: 1 | Best Mean-Squared-Error: 0.895464476234101

Iteration: 0 | New Error: 0.8954545077365252

Iteration: 1 | Best Mean-Squared-Error: 0.8954545077365252

Iteration: 0 | New Error: 0.8959434078881074

Iteration: 1 | Best Mean-Squared-Error: 0.8959434078881074

Iteration: 0 | New Error: 0.8954995455945753

Iteration: 1 | Best Mean-Squared-Error: 0.8954995455945753

Iteration: 0 | New Error: 0.8959503933399706

Iteration: 1 | Best Mean-Squared-Error: 0.8959503933399706

Iteration: 0 | New Error: 0.8955722884086591

Iteration: 1 | Best Mean-Squared-Error: 0.8955722884086591

Iteration: 0 | New Error: 0.8957274856337254

Iteration: 1 | Best Mean-Squared-Error: 0.8957274856337254

Iteration: 0 | New Error: 0.895614956811042

Iteration: 1 | Best Mean-Squared-Error: 0.895614956811042

Iteration: 0 | New Error: 0.897012120694267

Iteration: 1 | Best Mean-Squared-Error: 0.897012120694267

Iteration: 0 | New Error: 0.895569950121364

Iteration: 1 | Best Mean-Squared-Error: 0.895569950121364

Iteration: 0 | New Error: 0.895802929042658

Iteration: 1 | Best Mean-Squared-Error: 0.895802929042658

Iteration: 0 | New Error: 0.8956370681600975

Iteration: 1 | Best Mean-Squared-Error: 0.8956370681600975

Iteration: 0 | New Error: 0.8959217594823901

Iteration: 1 | Best Mean-Squared-Error: 0.8959217594823901

Iteration: 0 | New Error: 0.8955414332831317

Iteration: 1 | Best Mean-Squared-Error: 0.8955414332831317

Iteration: 0 | New Error: 0.8957858866542621

Iteration: 1 | Best Mean-Squared-Error: 0.8957858866542621

Iteration: 0 | New Error: 0.8954335789335252

Iteration: 1 | Best Mean-Squared-Error: 0.8954335789335252

Iteration: 0 | New Error: 0.8953978068106297

Iteration: 1 | Best Mean-Squared-Error: 0.8953978068106297

Iteration: 0 | New Error: 0.8955419951311779

Iteration: 1 | Best Mean-Squared-Error: 0.8955419951311779

Iteration: 0 | New Error: 0.8953795843427058

Iteration: 1 | Best Mean-Squared-Error: 0.8953795843427058

Iteration: 0 | New Error: 0.8961089038807762

Iteration: 2 | Best Mean-Squared-Error: 0.5046042356277245


Fold 4 | Number of Hidden Layers: 1
Number of nodes per hidden layer: [5]
Learning Rate: 0.01 | Momentum Constant: 0.0
Fold 4
Output: -1.1693021169107802 | Original: -0.6209086814118165
Output: -1.1676816044091884 | Original: -0.5835128077030408
Output: -1.1690846556442087 | Original: -0.5461169339942652
Output: -1.1667173049868589 | Original: -0.5211863515217481
Output: -1.138296357420704 | Original: -0.5087210602854896
Output: -1.1508856697370071 | Original: -0.47755783219484316
Output: -1.1212563648628286 | Original: -0.45885989534045535
Output: -1.1518751912463772 | Original: -0.43392931286793823
Output: -1.1556999847944829 | Original: -0.4089987303954212
Output: -0.7046502385248071 | Original: -0.37783550230477475
Output: 0.7713939443815416 | Original: -0.34043962859599913
Output: -0.5600470308689758 | Original: -0.27811317241470634
Output: -1.162120544214907 | Original: -0.2407172987059307
Output: -0.9279946303610733 | Original: -0.18462348814276722
Output: -1.0839506743416318 | Original: 0.02105381725549887
Output: 0.9969933848103882 | Original: 0.18933524894498932
Output: 1.1229831617194885 | Original: 0.5134328210877116
Output: 1.0773048250516948 | Original: 0.9559506599748901
Output: 1.1293379272536308 | Original: 1.8160557552767302
Overall Mean-Squared Error for Fold 4: 0.4928189778354298

