Done Abalone
Iteration: 0 | New Error: 1.0060183039740014

Iteration: 1 | Best Mean-Squared-Error: 1.0060183039740014

Iteration: 0 | New Error: 1.006000616373782

Iteration: 1 | Best Mean-Squared-Error: 1.006000616373782

Iteration: 0 | New Error: 1.0059959932946303

Iteration: 1 | Best Mean-Squared-Error: 1.0059959932946303

Iteration: 0 | New Error: 1.0060485737566094

Iteration: 1 | Best Mean-Squared-Error: 1.0060485737566094

Iteration: 0 | New Error: 1.0061459783295543

Iteration: 1 | Best Mean-Squared-Error: 1.0061459783295543

Iteration: 0 | New Error: 1.0060025637778962

Iteration: 1 | Best Mean-Squared-Error: 1.0060025637778962

Iteration: 0 | New Error: 1.0060945443798806

Iteration: 1 | Best Mean-Squared-Error: 1.0060945443798806

Iteration: 0 | New Error: 1.0061963270500514

Iteration: 1 | Best Mean-Squared-Error: 1.0061963270500514

Iteration: 0 | New Error: 1.0060023651553924

Iteration: 4 | Best Mean-Squared-Error: 0.8045203645536199

Iteration: 0 | New Error: 1.005995064806887

Iteration: 1 | Best Mean-Squared-Error: 1.005995064806887

Iteration: 0 | New Error: 1.0060230717007574

Iteration: 1 | Best Mean-Squared-Error: 1.0060230717007574

Iteration: 0 | New Error: 1.0059858303394023

Iteration: 1 | Best Mean-Squared-Error: 1.0059858303394023

Iteration: 0 | New Error: 1.0063528455858763

Iteration: 1 | Best Mean-Squared-Error: 1.0063528455858763

Iteration: 0 | New Error: 1.006059301967091

Iteration: 1 | Best Mean-Squared-Error: 1.006059301967091

Iteration: 0 | New Error: 1.005959360086689

Iteration: 1 | Best Mean-Squared-Error: 1.005959360086689

Iteration: 0 | New Error: 1.0059448592785862

Iteration: 1 | Best Mean-Squared-Error: 1.0059448592785862

Iteration: 0 | New Error: 1.0059646856861353

Iteration: 1 | Best Mean-Squared-Error: 1.0059646856861353

Iteration: 0 | New Error: 1.0060457361078639

Iteration: 1 | Best Mean-Squared-Error: 1.0060457361078639

Iteration: 0 | New Error: 1.0061046674526246

Iteration: 1 | Best Mean-Squared-Error: 1.0061046674526246

Iteration: 0 | New Error: 1.0060325448037433

Iteration: 1 | Best Mean-Squared-Error: 1.0060325448037433

Iteration: 0 | New Error: 1.0060276346608885

Iteration: 1 | Best Mean-Squared-Error: 1.0060276346608885

Iteration: 0 | New Error: 1.0059305736626438

Iteration: 1 | Best Mean-Squared-Error: 1.0059305736626438

Iteration: 0 | New Error: 1.0060958823776134

Iteration: 1 | Best Mean-Squared-Error: 1.0060958823776134

Iteration: 0 | New Error: 1.0059508011936669

Iteration: 2 | Best Mean-Squared-Error: 0.8142251640552702

Iteration: 0 | New Error: 1.0059861127416616

Iteration: 1 | Best Mean-Squared-Error: 1.0059861127416616

Iteration: 0 | New Error: 1.0060605103592462

Iteration: 1 | Best Mean-Squared-Error: 1.0060605103592462

Iteration: 0 | New Error: 1.0060281851714528

Iteration: 3 | Best Mean-Squared-Error: 0.8943196391112713

Iteration: 0 | New Error: 1.00597726591739

Iteration: 1 | Best Mean-Squared-Error: 1.00597726591739

Iteration: 0 | New Error: 1.006046455676983

Iteration: 1 | Best Mean-Squared-Error: 1.006046455676983

Iteration: 0 | New Error: 1.0060172153320595

Iteration: 1 | Best Mean-Squared-Error: 1.0060172153320595

Iteration: 0 | New Error: 1.0060028858904941

Iteration: 1 | Best Mean-Squared-Error: 1.0060028858904941

Iteration: 0 | New Error: 1.0061362929964082

Iteration: 1 | Best Mean-Squared-Error: 1.0061362929964082

Iteration: 0 | New Error: 1.0060845290793947

Iteration: 1 | Best Mean-Squared-Error: 1.0060845290793947

Iteration: 0 | New Error: 1.0061123952005449

Iteration: 1 | Best Mean-Squared-Error: 1.0061123952005449

Iteration: 0 | New Error: 1.0059889736957646

Iteration: 1 | Best Mean-Squared-Error: 1.0059889736957646

Iteration: 0 | New Error: 1.0060329310198304

Iteration: 1 | Best Mean-Squared-Error: 1.0060329310198304

Iteration: 0 | New Error: 1.0060678068887767

Iteration: 1 | Best Mean-Squared-Error: 1.0060678068887767

Iteration: 0 | New Error: 1.0059842962386603

Iteration: 1 | Best Mean-Squared-Error: 1.0059842962386603

Iteration: 0 | New Error: 1.0061078810399657

Iteration: 1 | Best Mean-Squared-Error: 1.0061078810399657

Iteration: 0 | New Error: 1.0060445299473937

Iteration: 1 | Best Mean-Squared-Error: 1.0060445299473937

Iteration: 0 | New Error: 1.0060337854063295

Iteration: 1 | Best Mean-Squared-Error: 1.0060337854063295

Iteration: 0 | New Error: 1.0059607947192277

Iteration: 1 | Best Mean-Squared-Error: 1.0059607947192277

Iteration: 0 | New Error: 1.0059770579156353

Iteration: 1 | Best Mean-Squared-Error: 1.0059770579156353

Iteration: 0 | New Error: 1.0063812053489276

Iteration: 1 | Best Mean-Squared-Error: 1.0063812053489276

Iteration: 0 | New Error: 1.006060527512386

Iteration: 1 | Best Mean-Squared-Error: 1.006060527512386

Iteration: 0 | New Error: 1.0059754421129408

Iteration: 1 | Best Mean-Squared-Error: 1.0059754421129408

Iteration: 0 | New Error: 1.0063967695655878

Iteration: 1 | Best Mean-Squared-Error: 1.0063967695655878

Iteration: 0 | New Error: 1.0061499415815558

Iteration: 1 | Best Mean-Squared-Error: 1.0061499415815558

Iteration: 0 | New Error: 1.0060233396755467

Iteration: 4 | Best Mean-Squared-Error: 0.8178187738466264

Iteration: 0 | New Error: 1.0060342414370338

Iteration: 2 | Best Mean-Squared-Error: 0.8152634541319158

Iteration: 0 | New Error: 1.0060068380351037

Iteration: 3 | Best Mean-Squared-Error: 0.8186073683050066

Iteration: 0 | New Error: 1.0061369023986044

Iteration: 1 | Best Mean-Squared-Error: 1.0061369023986044

Iteration: 0 | New Error: 1.0060813533538695

Iteration: 1 | Best Mean-Squared-Error: 1.0060813533538695

Iteration: 0 | New Error: 1.006083853402676

Iteration: 1 | Best Mean-Squared-Error: 1.006083853402676

Iteration: 0 | New Error: 1.0062621857980159

Iteration: 1 | Best Mean-Squared-Error: 1.0062621857980159

Iteration: 0 | New Error: 1.0061749374180764

Iteration: 1 | Best Mean-Squared-Error: 1.0061749374180764

Iteration: 0 | New Error: 1.0060188996327282

Iteration: 2 | Best Mean-Squared-Error: 0.8248721902464705

Iteration: 0 | New Error: 1.00593079440265

Iteration: 2 | Best Mean-Squared-Error: 0.8337678746048237

Iteration: 0 | New Error: 1.0059034537581157

Iteration: 2 | Best Mean-Squared-Error: 0.9155688202543959

Iteration: 0 | New Error: 1.0060245041105458

Iteration: 1 | Best Mean-Squared-Error: 1.0060245041105458

Iteration: 0 | New Error: 1.0060814139546144

Iteration: 2 | Best Mean-Squared-Error: 0.8481929932057083

Iteration: 0 | New Error: 1.0060028609270695

