Done Forest Fires
Iteration: 0 | New Error: 0.5247067286629128

Iteration: 1 | Best Mean-Squared-Error: 0.5247067286629128

Iteration: 0 | New Error: 0.5246766864009144

Iteration: 1 | Best Mean-Squared-Error: 0.5246766864009144

Iteration: 0 | New Error: 0.5250749177252412

Iteration: 1 | Best Mean-Squared-Error: 0.5250749177252412

Iteration: 0 | New Error: 0.5253259101133918

Iteration: 1 | Best Mean-Squared-Error: 0.5253259101133918

Iteration: 0 | New Error: 0.5243935749779793

Iteration: 1 | Best Mean-Squared-Error: 0.5243935749779793

Iteration: 0 | New Error: 0.5245240483233659

Iteration: 1 | Best Mean-Squared-Error: 0.5245240483233659

Iteration: 0 | New Error: 0.524883269385899

Iteration: 1 | Best Mean-Squared-Error: 0.524883269385899

Iteration: 0 | New Error: 0.52486126764298

Iteration: 1 | Best Mean-Squared-Error: 0.52486126764298

Iteration: 0 | New Error: 0.5248790072160369

Iteration: 1 | Best Mean-Squared-Error: 0.5248790072160369

Iteration: 0 | New Error: 0.5244016806178704

Iteration: 1 | Best Mean-Squared-Error: 0.5244016806178704

Iteration: 0 | New Error: 0.5267913376640357

Iteration: 1 | Best Mean-Squared-Error: 0.5267913376640357

Iteration: 0 | New Error: 0.525534188488018

Iteration: 1 | Best Mean-Squared-Error: 0.525534188488018

Iteration: 0 | New Error: 0.5246729901287059

Iteration: 1 | Best Mean-Squared-Error: 0.5246729901287059

Iteration: 0 | New Error: 0.5244916421619849

Iteration: 1 | Best Mean-Squared-Error: 0.5244916421619849

Iteration: 0 | New Error: 0.5252697116833703

Iteration: 1 | Best Mean-Squared-Error: 0.5252697116833703

Iteration: 0 | New Error: 0.5247771816120684

Iteration: 1 | Best Mean-Squared-Error: 0.5247771816120684

Iteration: 0 | New Error: 0.5249127324596119

Iteration: 1 | Best Mean-Squared-Error: 0.5249127324596119

Iteration: 0 | New Error: 0.5254074973669749

Iteration: 1 | Best Mean-Squared-Error: 0.5254074973669749

Iteration: 0 | New Error: 0.5250922456763264

