Done Machine
Iteration: 2 | Best Mean-Squared-Error: 0.5013324558557811

Iteration: 0 | New Error: 0.8954681904516563

Iteration: 2 | Best Mean-Squared-Error: 0.4284574141010413

Iteration: 0 | New Error: 0.8954896429030785

Iteration: 2 | Best Mean-Squared-Error: 0.4226513297158667

Iteration: 0 | New Error: 0.8959008356854794

Iteration: 2 | Best Mean-Squared-Error: 0.4983114886856784

Iteration: 0 | New Error: 0.89536126887876

Iteration: 2 | Best Mean-Squared-Error: 0.4382153219547849

Iteration: 0 | New Error: 0.8955922315752542

Iteration: 1 | Best Mean-Squared-Error: 0.8955922315752542

Iteration: 0 | New Error: 0.8956815811915335

Iteration: 1 | Best Mean-Squared-Error: 0.8956815811915335

Iteration: 0 | New Error: 0.8956709340976357

Iteration: 1 | Best Mean-Squared-Error: 0.8956709340976357

Iteration: 0 | New Error: 0.8953686949424965

Iteration: 1 | Best Mean-Squared-Error: 0.8953686949424965

Iteration: 0 | New Error: 0.8955077598879049

Iteration: 1 | Best Mean-Squared-Error: 0.8955077598879049

Iteration: 0 | New Error: 0.895637227723566

Iteration: 1 | Best Mean-Squared-Error: 0.895637227723566

Iteration: 0 | New Error: 0.8954502399053166

Iteration: 1 | Best Mean-Squared-Error: 0.8954502399053166

Iteration: 0 | New Error: 0.8955954802718936

Iteration: 1 | Best Mean-Squared-Error: 0.8955954802718936

Iteration: 0 | New Error: 0.8954068547963505

Iteration: 1 | Best Mean-Squared-Error: 0.8954068547963505

Iteration: 0 | New Error: 0.8957407246882584

Iteration: 1 | Best Mean-Squared-Error: 0.8957407246882584

Iteration: 0 | New Error: 0.8959081699923426

Iteration: 2 | Best Mean-Squared-Error: 0.671745884918456

Iteration: 0 | New Error: 0.8956906922778561

Iteration: 1 | Best Mean-Squared-Error: 0.8956906922778561

Iteration: 0 | New Error: 0.8955169061639945

Iteration: 1 | Best Mean-Squared-Error: 0.8955169061639945

Iteration: 0 | New Error: 0.8956774532278396

Iteration: 1 | Best Mean-Squared-Error: 0.8956774532278396

Iteration: 0 | New Error: 0.8954841770755406

Iteration: 1 | Best Mean-Squared-Error: 0.8954841770755406

